id,redemption_status
11580,0.5488801148457209
23134,0.5488801148457209
38200,0.5463414828398432
53496,0.5488801148457209
88547,0.5488801148457209
49408,0.5412462990727522
71315,0.24385800385872064
26674,0.2991185471458807
5635,0.5488801148457209
45689,0.5488801148457209
2245,0.5488801148457209
65792,0.5488801148457209
67173,0.5488801148457209
61033,0.5873339187120076
59978,0.5488801148457209
81800,0.5488801148457209
75125,0.5488801148457209
86630,0.5488801148457209
68542,0.5488801148457209
33499,0.5488801148457209
85611,0.5488801148457209
56720,0.39963443699115364
14482,0.39963443699115364
4149,0.39963443699115364
48549,0.09584480695445793
40823,0.09284424347770683
1991,0.15481772622197798
114073,0.39963443699115364
99920,0.39963443699115364
29330,0.2371530287373143
23726,0.39963443699115364
66145,0.39963443699115364
124009,0.39963443699115364
62144,0.39963443699115364
59285,0.39963443699115364
87746,0.5721777878659363
79843,0.21301810492614073
118357,0.5721777878659363
81731,0.5721777878659363
57464,0.2648629437379415
125279,0.2648629437379415
109155,0.1750451478280261
53801,0.5721777878659363
120440,0.2648629437379415
67092,0.2648629437379415
111749,0.5721777878659363
54535,0.20678203006934945
25565,0.5721777878659363
71385,0.5721777878659363
124533,0.2648629437379415
82216,0.5721777878659363
76489,0.2648629437379415
127771,0.2648629437379415
54730,0.21066265264147147
21299,0.6660613771531083
76096,0.2648629437379415
41485,0.5721777878659363
56962,0.2648629437379415
81168,0.5721777878659363
14591,0.2648629437379415
108230,0.24108243286562772
39776,0.1882311011291437
25967,0.17726022869589977
61145,0.18907233408795415
59319,0.5721777878659363
82055,0.4934871644774698
21257,0.5721777878659363
72360,0.19901481167332682
42111,0.5721777878659363
75681,0.5721777878659363
5157,0.5721777878659363
36049,0.8421886790950125
34380,0.2648629437379415
12664,0.2648629437379415
35536,0.5721777878659363
91079,0.5721777878659363
126526,0.21399473159193133
4704,0.47068726243879905
109753,0.47068726243879905
16441,0.47068726243879905
64293,0.29303180358355285
8376,0.47068726243879905
44464,0.47068726243879905
12991,0.47068726243879905
78502,0.47068726243879905
86084,0.47068726243879905
46696,0.47068726243879905
82382,0.6129621554678151
21138,0.24380922230252924
83380,0.3559002785526413
60284,0.3559002785526413
18912,0.3559002785526413
109935,0.3559002785526413
71628,0.16633515119295794
55057,0.3559002785526413
2196,0.3559002785526413
64570,0.3559002785526413
25361,0.3559002785526413
30697,0.3559002785526413
84426,0.3559002785526413
56211,0.3559002785526413
44795,0.38860681866601354
45197,0.40896963397904185
4264,0.17280318732714903
46762,0.40896963397904185
59168,0.2866613305617445
46672,0.40896963397904185
60824,0.23250285222772427
85649,0.23250285222772427
97689,0.40896963397904185
97818,0.6352264559303439
106844,0.06303970818673978
69819,0.40896963397904185
64604,0.23250285222772427
1125,0.40896963397904185
65515,0.40896963397904185
11006,0.23250285222772427
122744,0.40896963397904185
91159,0.40896963397904185
8152,0.06498400164065316
111182,0.40896963397904185
95889,0.23250285222772427
120408,0.36621110666435697
35074,0.40896963397904185
53595,0.40896963397904185
27708,0.40896963397904185
16547,0.40896963397904185
17459,0.5125726994518546
89606,0.6455054266992407
111370,0.40896963397904185
12694,0.15115811396566176
23983,0.2459884636597317
126066,0.40896963397904185
5027,0.40896963397904185
84105,0.40896963397904185
83208,0.40896963397904185
15527,0.40896963397904185
62854,0.40896963397904185
20474,0.40896963397904185
119570,0.40896963397904185
86655,0.39358154185557076
37921,0.40896963397904185
117841,0.40896963397904185
99055,0.08514073976732194
94954,0.09722462811529968
59253,0.5665360515611093
122850,0.12369807999777
103694,0.6013013724541503
25551,0.40896963397904185
92009,0.3326981775608824
10123,0.3326981775608824
71754,0.2518770943714048
46546,0.2873761296912426
97277,0.2810673802711458
9773,0.31940072355989874
8274,0.3326981775608824
118079,0.3326981775608824
91981,0.3326981775608824
92689,0.30392900591152816
120066,0.3326981775608824
15449,0.2973554423292496
76533,0.29626930604751917
77836,0.2551046414157403
28675,0.3326981775608824
1543,0.3326981775608824
82037,0.3326981775608824
43210,0.8442255579514932
65003,0.3326981775608824
109100,0.3326981775608824
3367,0.26190618410756633
22765,0.31327017615119496
61269,0.2405916306778247
128574,0.3326981775608824
26211,0.266005825911568
125397,0.266005825911568
63298,0.09411455502260876
55136,0.16170388998066657
26828,0.266005825911568
36155,0.266005825911568
90439,0.266005825911568
81305,0.266005825911568
96569,0.266005825911568
72703,0.266005825911568
107060,0.266005825911568
66417,0.266005825911568
120074,0.4145426778884157
72782,0.266005825911568
66448,0.266005825911568
89979,0.266005825911568
15625,0.266005825911568
58914,0.266005825911568
83996,0.266005825911568
86254,0.12226649065484758
2932,0.09609568352915644
29305,0.19606004312687783
21885,0.23103641891609372
25971,0.266005825911568
68457,0.266005825911568
38015,0.7150500060728059
115100,0.7236654262213807
102734,0.774145377001786
6344,0.6052038969494603
41595,0.774145377001786
43772,0.774145377001786
110216,0.774145377001786
64077,0.7236654262213807
96533,0.774145377001786
62500,0.774145377001786
96156,0.774145377001786
86313,0.774145377001786
40636,0.9018375713554703
39234,0.5565577344650654
92202,0.6730520728179213
27454,0.6460191263521948
35315,0.7236654262213807
32630,0.7236654262213807
95045,0.774145377001786
108072,0.7236654262213807
23390,0.620509359089995
10741,0.774145377001786
19310,0.8824673113796418
37523,0.877295470881393
24835,0.7236654262213807
75345,0.7236654262213807
18691,0.7236654262213807
39083,0.774145377001786
96986,0.774145377001786
93953,0.7236654262213807
40371,0.774145377001786
111519,0.7236654262213807
118808,0.774145377001786
71408,0.774145377001786
93243,0.774145377001786
106006,0.7236654262213807
19980,0.774145377001786
122723,0.8503351989789721
93235,0.7413761177447391
92251,0.6315280175374672
12654,0.7236654262213807
119683,0.774145377001786
95151,0.7917684608323925
21557,0.7236654262213807
75805,0.774145377001786
101462,0.774145377001786
34011,0.774145377001786
101615,0.6184097610898397
86525,0.6434844765141695
24292,0.774145377001786
92340,0.758602975874036
46690,0.7236654262213807
42491,0.7236654262213807
4325,0.7236654262213807
71091,0.7236654262213807
95766,0.774145377001786
38660,0.9130433916920031
63195,0.774145377001786
61476,0.774145377001786
60370,0.7287327348135052
2145,0.6895750827793142
59580,0.7236654262213807
17523,0.7236654262213807
3619,0.7236654262213807
73319,0.7236654262213807
56930,0.9102180436007558
52837,0.7258854847990698
1753,0.774145377001786
72038,0.7236654262213807
24757,0.774145377001786
124271,0.7236654262213807
16567,0.8603115249910899
54483,0.774145377001786
7823,0.6704099044478823
10408,0.7236654262213807
92109,0.774145377001786
115392,0.774145377001786
126487,0.7236654262213807
31853,0.774145377001786
41191,0.06827824999651559
109308,0.21940251553543233
49580,0.21940251553543233
69656,0.21940251553543233
3912,0.21940251553543233
43052,0.21940251553543233
58949,0.21940251553543233
76291,0.21940251553543233
69164,0.21940251553543233
126683,0.21940251553543233
17574,0.21940251553543233
59626,0.21940251553543233
119412,0.21940251553543233
65270,0.21940251553543233
27159,0.21940251553543233
45314,0.21940251553543233
51763,0.43025133452400155
105091,0.2806840966153564
8483,0.21940251553543233
53859,0.21940251553543233
103887,0.21940251553543233
94309,0.21940251553543233
100692,0.11346789078506449
11687,0.16406929768496673
36977,0.384285171004243
94125,0.16406929768496673
22121,0.40573511814096475
101854,0.04572723344861709
29310,0.384285171004243
44579,0.03931096549650664
7413,0.16406929768496673
39779,0.16406929768496673
105028,0.384285171004243
117038,0.16406929768496673
48659,0.384285171004243
83823,0.384285171004243
122221,0.5597116114041323
116975,0.384285171004243
45497,0.6043696327843915
115277,0.384285171004243
86288,0.6080471647960433
5458,0.384285171004243
64689,0.384285171004243
42511,0.384285171004243
62983,0.384285171004243
9571,0.3162398778270903
95094,0.16406929768496673
13099,0.16406929768496673
19802,0.16406929768496673
112606,0.384285171004243
127384,0.11119606402529472
75583,0.10163288792785903
25621,0.16406929768496673
274,0.03162836816734662
57929,0.16406929768496673
72541,0.384285171004243
28469,0.384285171004243
28359,0.06036767355780814
75064,0.16406929768496673
10422,0.17950716690659227
124964,0.16406929768496673
45443,0.384285171004243
78266,0.28250096069799435
114764,0.6939684094624273
62872,0.16406929768496673
89087,0.16406929768496673
23902,0.14099462606448324
55221,0.384285171004243
18189,0.384285171004243
65979,0.384285171004243
54084,0.384285171004243
101929,0.384285171004243
80898,0.384285171004243
86711,0.384285171004243
35827,0.16406929768496673
107120,0.384285171004243
41165,0.384285171004243
37396,0.16406929768496673
72133,0.16406929768496673
69877,0.384285171004243
68670,0.15014365670527377
27959,0.6743831124225718
77459,0.3663036920669243
67649,0.16406929768496673
54471,0.16406929768496673
71302,0.5935022967153089
98565,0.384285171004243
93061,0.14321767126806162
110069,0.4435318643116126
50718,0.16406929768496673
52370,0.16406929768496673
63161,0.36779103175977973
80537,0.2623830487078861
123605,0.36779103175977973
797,0.36779103175977973
117502,0.36779103175977973
20521,0.22162556073901069
97731,0.36779103175977973
85012,0.36779103175977973
104446,0.36779103175977973
116269,0.36779103175977973
61353,0.4870708965253594
