id,redemption_status
3,4276.9
4,4098.4
5,4995.6
8,2035.8
10,4437.6
12,4032.7
13,3328.8
16,3455.5
18,3345.2
31,2174.2
36,3232.0
37,688.1
38,1536.5
40,3763.4
41,2358.5
44,312.5
47,4364.2
49,3779.1
50,1243.6
53,1427.5
57,448.2
59,3946.0
60,4950.2
64,2358.2
67,309.1
68,1990.1
70,3287.8
73,1355.4
76,2064.6
78,2223.8
81,2731.6
87,1998.5
89,2460.8
94,529.5
96,4070.8
98,4757.9
100,4253.6
105,1479.0
108,4579.8
109,26.4
111,3673.7
112,3888.6
114,5007.3
116,3286.6
119,4111.8
120,2138.9
126,4712.9
127,21.5
128,2835.4
132,99.5
133,3395.1
138,586.0
140,4605.3
143,2876.1
145,4726.1
147,2907.9
148,1969.1
149,4042.3
150,3108.3
153,1212.85
157,1212.2
162,3052.7
163,385.4
166,2102.0
168,2973.2
173,3556.1
174,2416.4
175,806.0
177,4848.8
178,1405.7
185,751.4
189,1818.3
190,265.2
191,1591.7
199,4905.8
201,3825.45
203,2539.5
204,4121.3
210,4832.9
211,39.0
212,2179.8
216,3056.6
223,4674.3
226,4936.7
227,4644.0
229,2993.5
232,1416.6
234,943.6
235,636.8
236,4271.2
237,4859.65
244,691.0
245,865.0
246,4802.65
248,1448.3
249,4604.5
251,4373.1
252,4791.7
253,1547.1
256,3301.1
257,1138.2
258,336.6
263,2849.5
268,2855.4
271,2708.7
272,3499.6
274,1099.8
276,1737.8
278,2662.2
280,2070.1
281,981.95
285,2612.5
288,3023.2
289,1601.9
294,1888.5
296,4587.6
297,2684.6
300,445.7
302,4239.0
303,1326.65
310,1181.8
311,4663.5
312,89.0
314,489.0
315,3072.45
319,1705.0
323,2962.5
324,3019.3
327,3049.5
333,731.1
334,20.4
338,613.9
339,1949.7
340,1429.1
341,4711.0
344,3395.1
348,2831.5
349,4655.6
350,215.4
354,4470.4
358,3775.3
364,1902.9
373,304.5
375,4758.1
376,4718.1
377,4056.1
379,143.7
381,576.1
382,3874.9
388,968.4
390,3270.0
394,620.6
396,2513.2
399,2583.0
402,715.9
405,805.0
408,1303.2
409,229.9
414,3437.3
415,3097.5
416,4376.2
422,2934.7
426,2306.5
427,1196.3
429,4061.9
431,4279.5
432,1597.2
433,2350.9
434,3973.4
436,3463.6
437,3487.45
439,800.7
442,2936.9
443,915.8
444,4215.6
448,532.2
451,3613.9
453,849.2
458,3723.35
459,3290.1
460,3273.1
462,1763.8
464,1584.0
466,3206.7
467,2592.0
471,4055.1
476,4597.4
477,86.0
480,1384.3
481,1300.5
482,3588.0
489,1579.3
490,421.2
493,3205.25
498,4730.7
500,3531.3
501,3665.9
509,1397.4
510,2816.2
511,1094.1
512,830.8
513,2664.2
514,2457.8
520,4595.4
522,625.8
524,1213.7
527,1890.0
537,3594.5
540,4683.7
542,3150.2
544,3054.3
547,368.5
550,1471.2
551,1459.0
552,1835.8
553,2887.8
556,2057.4
559,1673.7
562,3014.9
565,1720.9
568,2496.8
573,506.6
574,690.5
578,3026.8
580,3510.7
581,4429.1
582,3119.6
583,2544.7
585,2333.2
586,2698.2
587,2724.2
588,1934.8
593,2255.8
595,3900.1
597,1677.8
600,1741.6
602,3486.1
604,3704.4
605,80.7
606,1367.1
608,1971.4
610,3028.9
611,1942.8
614,3537.1
616,2186.9
619,2318.4
622,3833.7
624,3817.6
625,325.8
627,2271.7
629,4272.1
630,2579.6
631,2839.6
632,4989.3
633,4800.8
636,1368.6
637,682.5
645,3689.3
652,4764.6
653,2179.4
655,3388.0
658,1171.7
663,1260.5
668,1513.4
669,3118.5
670,4314.4
674,2353.7
675,2565.0
676,4971.2
679,1970.3
685,456.8
688,531.2
690,209.5
691,4126.3
692,3348.5
696,3136.6
697,2116.3
700,156.8
702,1788.1
703,2052.8
707,991.5
709,1853.2
713,2121.5
716,1833.8
717,2805.9
720,1505.1
725,195.8
726,1348.5
727,1840.2
728,1930.9
729,3156.4
730,2541.6
734,1036.6
737,628.3
738,435.7
739,2591.1
744,397.3
745,3823.9
747,529.3
749,2329.5
752,1630.2
753,2280.6
755,1767.6
756,2528.4
757,641.8
758,3494.1
761,420.4
763,3861.5
766,4996.6
768,3228.8
770,2038.6
772,324.9
781,4110.5
783,41.2
786,3838.8
788,1271.7
790,4861.8
791,2549.2
793,2410.9
797,3024.6
798,4778.2
801,2115.4
802,621.8
804,949.4
805,4383.1
807,4016.2
808,785.2
811,3581.8
818,1784.1
822,733.6
827,578.1
828,2958.6
834,2063.4
837,2955.6
839,285.3
844,2607.7
845,3703.2
849,3039.3
864,1078.1
865,1696.45
866,686.6
871,608.7
876,4604.9
877,894.2
887,3345.8
889,318.1
890,3117.7
891,3604.4
895,4263.1
896,283.8
898,208.5
900,158.1
903,2079.2
905,1428.9
908,3681.7
914,4690.1
917,3471.9
918,2401.2
919,4556.1
920,948.6
921,3113.3
926,5011.6
927,1597.8
928,4466.3
929,5013.3
931,1940.5
934,1517.1
937,4665.2
938,1877.4
939,763.9
941,3507.2
943,1911.9
947,4755.3
950,59.2
952,731.6
954,1579.0
958,467.3
960,760.5
961,1922.6
964,3912.7
971,3262.6
972,3566.0
976,1368.4
980,3773.7
984,4655.3
986,876.5
989,3109.0
992,1438.7
995,1245.0
997,547.3
1000,1957.3
1005,1239.7
1006,3171.15
1014,566.2
1015,4748.1
1021,2449.5
1022,4794.1
1023,2439.0
1025,2554.1
1027,326.4
1028,3760.3
1029,3983.0
1033,2808.7
1034,3157.4
1037,1502.2
1040,4077.3
1044,2573.4
1045,347.2
1049,3332.3
1051,3476.3
1053,2122.5
1054,778.4
1055,4236.75
1056,818.0
1057,3488.2
1058,4548.05
1060,4060.8
1061,3080.7
1067,1396.4
1069,1628.1
1073,3325.8
1075,4391.7
1080,1122.0
1081,4556.2
1087,3398.1
1090,1653.5
1092,1396.6
1099,1354.3
1101,1306.9
1105,1541.6
1107,3019.8
1111,2283.6
1113,4421.9
1114,3629.8
1117,3319.0
1118,4516.6
1120,4748.0
1124,691.9
1125,3621.3
1133,4675.1
1137,666.4
1143,1424.4
1146,2800.5
1148,2739.2
1149,2055.7
1152,2619.5
1153,4748.8
1155,733.3
1157,2752.95
1158,3847.9
1161,3418.6
1162,3381.2
1166,2422.2
1171,4892.1
1175,1117.3
1179,1960.4
1182,1443.1
1183,447.9
1184,1717.9
1185,1374.1
1186,3081.6
1187,2709.0
1192,2967.6
1193,630.4
1194,3703.0
1197,2217.4
1198,4876.6
1199,1784.3
1204,307.2
1205,3705.1
1208,2029.8
1209,3094.8
1210,464.7
1212,340.1
1215,1828.2
1216,3142.2
1217,1573.5
1219,645.3
1223,438.2
1224,2033.6
1226,1239.6
1233,4374.1
1234,4090.6
1237,2511.4
1239,728.2
1241,1151.6
1246,3737.9
1247,2876.0
1248,398.4
1251,3207.7
1261,1154.1
1263,3691.8
1264,3981.3
1267,1129.0
1268,4485.0
1269,2681.7
1270,2381.2
1271,3726.1
1273,76.6
1276,2033.4
1277,4362.2
1278,930.75
1280,1471.0
1282,1018.5
1283,866.5
1284,2254.9
1285,1167.3
1289,2210.4
1295,2601.7
1298,1232.2
1300,1332.7
1301,1145.4
1306,927.8
1314,3171.4
1315,3548.6
1317,4282.2
1318,2968.5
1320,2291.2
1321,3790.2
1322,486.8
1323,4555.0
1325,3261.2
1326,3399.7
1327,2017.7
1328,3878.8
1329,3491.5
1332,1454.3
1337,1705.2
1338,1528.4
1343,1545.0
1344,1610.1
1349,1296.9
1350,2725.7
1353,1847.6
1354,635.8
1355,549.4
1359,1845.7
1366,1946.7
1367,3733.3
1369,2713.7
1373,4617.3
1377,3579.0
1378,1059.0
1381,2953.5
1382,414.6
1384,4648.4
1385,3240.6
1386,4947.1
1387,2775.2
1390,1206.1
1392,4510.2
1394,1009.3
1400,3875.8
1401,1206.0
1410,2211.9
1411,805.2
1413,4900.1
1414,292.0
1417,4989.2
1423,981.8
1427,236.3
1428,3143.3
1430,3963.1
1431,2766.9
1432,1330.4
1440,2416.5
1441,2079.8
1450,4120.45
1454,1191.7
1457,3116.0
1458,112.5
1459,3271.6
1460,1051.9
1462,4437.7
1468,351.4
1469,3870.0
1470,1980.3
1472,595.1
1475,4836.2
1476,3594.8
1482,3574.3
1487,4751.0
1489,2560.8
1492,4304.0
1494,3121.05
1495,4369.3
1496,4727.2
1497,727.8
1499,1781.0
1507,167.6
1511,4563.0
1517,4583.4
1518,1662.8
1519,4058.8
1520,702.3
1521,3952.3
1523,357.2
1527,2445.35
1528,1437.5
1531,2967.5
1534,3784.3
1535,1838.4
1536,4059.4
1539,555.8
1540,1198.3
1541,469.5
1543,1390.7
1545,289.9
1546,504.4
1551,1538.55
1552,4145.05
1555,3964.4
1556,3201.4
1557,672.8
1560,2170.2
1566,4028.5
1572,4291.2
1574,1406.9
1575,2709.7
1576,3798.3
1577,2793.2
1581,2129.1
1586,4911.1
1587,1031.8
1589,1657.7
1590,2574.4
1592,3021.2
1595,1585.1
1600,3553.4
1602,2531.7
1610,4467.25
1611,2080.6
1612,3843.2
1613,2188.6
1614,2197.1
1618,2881.0
1620,519.0
1622,51.1
1627,2861.6
1632,2232.6
1633,1949.8
1634,4220.8
1636,3717.9
1642,1031.6
1643,3787.1
1645,2764.6
1651,880.3
1652,4133.4
1654,4961.7
1659,3007.2
1662,343.3
1665,2631.3
1666,3409.7
1667,2904.1
1673,2190.9
1674,4910.6
1677,761.3
1679,3916.4
1686,4982.5
1687,3588.6
1689,761.7
1691,101.9
1697,3219.9
1698,4215.9
1700,37.4
1702,4298.4
1703,3654.95
1704,5014.3
1708,1522.1
1711,3350.35
1712,1468.9
1713,2112.6
1716,4900.6
1717,841.4
1720,4427.0
1722,3147.8
1726,2176.4
1727,3263.1
1728,26.2
1730,1974.0
1731,2495.7
1734,30.4
1735,4016.5
1739,2428.3
1740,4991.0
1741,2400.6
1742,4395.0
1744,2513.4
1748,1886.2
1749,1580.0
1750,3843.7
1751,527.9
1752,90.9
1753,3950.4
1754,145.8
1755,1463.9
1757,4140.2
1759,1503.9
1764,3539.75
1765,3756.4
1766,4531.6
1767,2052.5
1769,4718.9
1770,3860.8
1777,3296.9
1778,2928.5
1780,1386.4
1783,4901.7
1786,3704.9
1788,1899.6
1793,3514.4
1794,2610.6
1796,875.5
1799,824.0
1800,675.7
1801,4342.0
1803,3748.8
1805,1247.2
1807,4488.2
1808,1758.6
1811,4725.2
1815,2115.0
1819,4732.2
1820,4516.3
1822,3735.4
1825,690.3
1826,1988.3
1829,4757.7
1830,4195.4
1831,1590.5
1835,1415.0
1836,3137.9
1838,263.6
1839,1411.1
1842,2913.5
1846,3637.15
1847,2958.1
1848,2638.5
1849,1851.3
1850,2535.2
1852,200.7
1854,30.5
1855,1984.1
1856,3221.0
1858,5007.2
1869,3180.7
1872,2388.5
1876,241.1
